feature,importance_mean,importance_std
244,-0.0002538118491205166,0.0002953908990682417
348,-0.0002541232747022393,0.00020282964285581802
638,-0.00025599182819269206,0.0005020501066254299
731,-0.0002631546165728027,0.0006892907705706027
164,-0.00027094025611636987,0.00028952531372703356
374,-0.0002724973840250777,0.00020876085823933187
272,-0.00027249738402509993,0.00024247936576335348
699,-0.0002728088096068448,0.00019941550535666658
9,-0.00027530021426077077,0.00019386186181689335
sentiment,-0.0002759230654242606,0.0005029618596666489
668,-0.0002768573421695009,0.000294091792883648
3,-0.0002790373212417263,0.0002035170346500858
92,-0.0002802830235686671,0.0002157350002098426
64,-0.00028464298171307356,0.00017768296435279315
532,-0.0002855772584582861,0.00025603861352738476
144,-0.00028620010962177587,0.0006342370636864157
610,-0.00028713438636701063,0.00013456900828444333
329,-0.00029149434451141153,0.00014376397926529707
476,-0.0002914943445114171,0.0001787658795049948
284,-0.00029305147242013606,0.0004463956299245293
614,-0.00029460860032883284,0.00017620304196920824
89,-0.00029554287707406755,0.0003174615312579932
410,-0.00029554287707406755,0.00022066408959226611
502,-0.00029585430265579584,0.0005702218559763702
628,-0.00029647715381927455,0.0002620745728521604
595,-0.0002964771538192801,0.00020038391018583842
152,-0.00029803428172803237,0.0001866504744099982
86,-0.0002989685584732338,0.0002012782830036355
471,-0.0002989685584732393,0.0005925079374280093
23,-0.00029959140963674026,0.0002564294200866649
259,-0.00030208281429068285,0.0002047324185886627
18,-0.0003023942398724222,0.00039345008096275836
619,-0.0003027056654541727,0.00011714570376598733
510,-0.00030862275150725924,0.0003215774887112633
211,-0.00030862275150727035,0.0002323282847271612
761,-0.00031049130499773424,0.00029542635665294774
72,-0.00031080273057946807,0.00023580408013970124
404,-0.0003111141561612074,0.00022637426783627475
22,-0.00031142558174297453,0.00011584026998627344
278,-0.00031204843290645324,0.00028820515301862705
729,-0.00031422841197863426,0.00015593032540266093
716,-0.00031578553988735326,0.00018132458646953327
325,-0.0003167198166325935,0.00042593309191406103
108,-0.00032201405152223474,0.0001980343496024886
395,-0.0003232597538492032,0.00028962177259850405
523,-0.00032357117943093705,0.00021273330813240517
587,-0.0003245054561761551,0.0003337860489261162
667,-0.000326685435248375,0.0002255243778447353
136,-0.00033104539339276484,0.00021759067156961384
671,-0.00033104539339277037,0.00037927634158876146
130,-0.0003341596492101917,0.0002509578177700318
426,-0.00033602820270067226,0.00027892659721139224
544,-0.0003388310329363375,0.00023209376709956348
7,-0.00034132243759029123,0.00022462918024379616
463,-0.00034287956549902687,0.00023785637224112315
501,-0.0003450595445711857,0.0003591826646637383
197,-0.000345059544571219,0.00030736553221307215
61,-0.0003475509492251394,0.00037869453182433994
642,-0.0003487966515521024,0.00019242976363764624
184,-0.00035222233295127415,0.0003088203539297345
516,-0.0003522223329512908,0.00032640892431232377
264,-0.00035409088644173246,0.00019006938800351594
151,-0.00035564801435046257,0.00025913827263580603
654,-0.00035751656784095974,0.00031725937573583277
165,-0.0003581394190044218,0.0002939996046380459
342,-0.0003593851213313737,0.00034062100930286836
594,-0.0003612536748218431,0.0002360433345594311
254,-0.00036312222831229036,0.0002905258523302914
280,-0.00036499078180274314,0.00022995273561807238
100,-0.0003690393143654214,0.00023979264227873197
167,-0.00036966216552888345,0.0004328581450591372
354,-0.00037589067716374823,0.0002273558188366808
599,-0.0003765135283272436,0.00014791207100476063
316,-0.0003771363794907279,0.0005756387453923871
457,-0.0003839877422890936,0.0002857473541667837
255,-0.00038398774228909913,0.0003252945672835879
290,-0.0003855448701978126,0.0001800772479461291
527,-0.00038959340276046304,0.00015622859161307657
609,-0.00039021625392395844,0.0002469687332679902
63,-0.0003911505306691765,0.0002282356480800608
645,-0.00039426478648660335,0.0003172208553157525
210,-0.000397379042304008,0.00023432452152128287
107,-0.00039831331904924825,0.0004951548249882316
576,-0.0003995590213762334,0.00021611476918652984
625,-0.00040329612835713344,0.0002623370060013588
601,-0.00041014749115551586,0.0002856590935870646
360,-0.00041388459813639366,0.00021991563927904658
702,-0.00041544172604511266,0.0003577362344344953
340,-0.0004173102795355543,0.0002208532211434494
627,-0.00041917883302604596,0.00028229041258689324
393,-0.0004266530469878516,0.00038307878386013974
689,-0.0004285216004783321,0.00021946644870534757
253,-0.0004288330260600437,0.00022382184942173382
355,-0.00042976730280528953,0.0005680388951958906
675,-0.00043194728187748166,0.0002159621333783548
590,-0.000434750112113208,0.0002734848604210319
719,-0.00043568438885842055,0.0002694756399230599
629,-0.00043568438885842055,0.00020695606554255037
396,-0.0004369300911853891,0.0005417812586112498
201,-0.00043848721909408586,0.00045756208234262253
442,-0.00044315860282024275,0.00029100733520865367
177,-0.00044471573072892847,0.0002920926258857244
441,-0.0004459614330559247,0.0007889643665517684
171,-0.000447207135382921,0.00013720550195917897
88,-0.0004496985400368192,0.0002216737703759588
308,-0.0004549927749264826,0.0012474225052580823
150,-0.0004565499028351794,0.0002674425999848097
484,-0.0004599755842343567,0.0003745054156856391
399,-0.0004665155214509498,0.00021737327137543662
199,-0.000470564054013628,0.0003436393262843464
185,-0.0004746125865762674,0.0002016980183497987
755,-0.0004749240121580345,0.00025244208369304584
657,-0.00047492401215804556,0.00021282811496705918
19,-0.0004799068214659197,0.00017876452317429264
188,-0.00048021824704765347,0.00022044796053221187
710,-0.00048644675868250167,0.00026252936413349534
175,-0.0004908067168269192,0.0005883243854126779
521,-0.0004939209726443572,0.0003314018906643998
223,-0.0004967238028800502,0.0003248506202652984
618,-0.0004967238028800502,0.0002775909702210599
383,-0.0005032637400966322,0.00018593541714668522
700,-0.0005041980168418725,0.0005198306817687418
82,-0.0005057551447505693,0.0003083559918139585
365,-0.0005107379540584712,0.00036259889125268033
1,-0.000522572126164711,0.00020676313422596536
368,-0.0005253749564003984,0.00046613772857982753
275,-0.0005387662564153683,0.0003209255352479087
258,-0.0005393891075788193,0.00021021941880897493
612,-0.0005400119587423257,0.00036874735236886076
574,-0.0005496661517763402,0.0003253756534069163
39,-0.0005512232796850758,0.00019669182164829352
737,-0.00055184613084856,0.000441114961330958
98,-0.0005636803029547665,0.0001665297157690484
684,-0.0005677288355174503,0.0002031609791632254
669,-0.0005851686680950541,0.00022098031614030685
382,-0.000595445712292575,0.0002904210111742215
403,-0.0006194254820867772,0.0006190541339446949
762,-0.0006194254820867884,0.00032806863286806946
682,-0.0006293911007025643,0.0006151533475705956
104,-0.0006328167821017083,0.0003489378767076367
251,-0.0006371767402461259,0.000366975638806731
562,-0.0006437166774627245,0.0001685416719274674
536,-0.0006639593402760158,0.00035317034071631013
752,-0.0006932333449598593,0.0006309826597203444
257,-0.0006969704519407593,0.0009018142815193021
659,-0.0007010189845034542,0.0003983788128684428
67,-0.0007172131147540562,0.00032102690963271044
343,-0.0007486670985101141,0.00026206124999959336
266,-0.00075863271712589,0.00023309617092488963
696,-0.0008701230753898947,0.00021216380602262359
543,-0.000889431461457929,0.0004007339389113706
507,-0.0010457671034929006,0.0007837757196127319
414,-0.0010890552593552038,0.0005807808229154088
270,-0.0011043151128606044,0.0006181404777002809
606,-0.001158503164083885,0.00032000247690771384
93,-0.001213625492052378,0.000536879186873527
478,-0.001594187552942322,0.001083779772481422
435,-0.0016689296925606555,0.0008438391493655036
